RecordID,CheckupDate,Weight,HealthStatus,AnimalID
703,2024-04-12,425.73,Sick,703
704,2024-09-24,296.89,Recovering,704
705,2024-11-11,328.09,Under Observation,705
706,2024-08-28,228.38,Healthy,706
707,2020-02-06,37.64,Under Observation,707
708,2022-12-13,459.56,Sick,708
709,2016-11-01,495.35,Critical,709
710,2022-12-21,263.72,Recovering,710
711,2023-11-27,167.89,Under Observation,711
712,2021-09-17,366.18,Sick,712
713,2017-08-24,348.78,Critical,713
714,2023-11-24,105.13,Healthy,714
715,2020-06-16,348.98,Recovering,715
716,2025-10-08,378.04,Sick,716
717,2026-02-03,379.57,Sick,717
718,2024-05-16,116.61,Sick,718
719,2025-07-08,270.23,Under Observation,719
720,2019-06-08,346.65,Sick,720
721,2019-03-03,479.34,Healthy,721
722,2018-03-10,104.46,Sick,722
723,2025-06-04,230.51,Under Observation,723
724,2024-02-09,297.44,Sick,724
725,2025-01-31,328.93,Sick,725
726,2024-10-25,183.32,Under Observation,726
727,2017-06-20,300.32,Healthy,727
728,2012-09-17,152.25,Under Observation,728
729,2025-05-18,261.14,Sick,729
730,2022-09-05,143.63,Recovering,730
731,2020-09-08,467.46,Under Observation,731
732,2023-10-29,491.94,Critical,732
733,2018-02-17,163.72,Critical,733
734,2026-01-19,28.93,Recovering,734
735,2025-09-05,464.9,Critical,735
736,2026-02-11,295.88,Sick,736
737,2025-03-17,113.24,Healthy,737
738,2015-05-28,242.08,Recovering,738
739,2015-03-21,453.64,Recovering,739
740,2024-06-04,494.06,Sick,740
741,2025-03-16,222.84,Critical,741
742,2014-06-26,435.58,Recovering,742
743,2023-01-11,89.74,Under Observation,743
744,2025-10-30,60.92,Sick,744
745,2014-01-11,205.64,Under Observation,745
746,2024-05-10,247.74,Critical,746
747,2022-08-31,264.77,Recovering,747
748,2025-02-20,466.2,Critical,748
749,2026-03-06,319.61,Under Observation,749
750,2019-09-12,337.52,Sick,750
751,2024-04-07,424.15,Under Observation,751
752,2024-02-06,84.3,Healthy,752
753,2023-07-05,317.03,Recovering,753
754,2023-02-09,389.29,Critical,754
755,2024-03-19,341.45,Under Observation,755
756,2022-09-30,379.83,Sick,756
757,2020-09-09,47.15,Critical,757
758,2025-06-19,126.83,Under Observation,758
759,2024-07-16,468.77,Critical,759
760,2023-01-03,485.59,Critical,760
761,2024-09-06,98.78,Critical,761
762,2019-04-29,66.2,Healthy,762
763,2023-03-18,274.81,Sick,763
764,2024-06-30,327.62,Under Observation,764
765,2017-02-17,434.74,Recovering,765
766,2025-05-12,377.62,Critical,766
767,2025-05-22,10.93,Healthy,767
768,2020-10-17,70.03,Under Observation,768
769,2022-11-05,281.93,Under Observation,769
770,2025-07-16,437.32,Recovering,770
771,2023-12-18,431.8,Recovering,771
772,2018-04-30,27.11,Healthy,772
773,2021-02-22,207.77,Healthy,773
774,2025-04-26,359.34,Recovering,774
775,2026-01-30,400.68,Sick,775
776,2022-08-20,327.73,Under Observation,776
777,2016-05-28,171.67,Recovering,777
778,2013-04-22,129.74,Under Observation,778
779,2024-06-12,13.27,Sick,779
780,2026-01-01,426.75,Recovering,780
781,2022-01-19,134.07,Sick,781
782,2021-06-18,90.46,Under Observation,782
783,2025-05-25,313.38,Healthy,783
784,2019-01-05,339.11,Sick,784
785,2021-02-04,283.78,Recovering,785
786,2024-01-18,194.3,Sick,786
787,2022-03-26,356.65,Under Observation,787
788,2025-08-27,187.11,Critical,788
789,2025-12-08,468.24,Recovering,789
790,2014-07-10,47.94,Critical,790
791,2022-02-11,457.99,Sick,791
792,2023-07-13,115.35,Critical,792
793,2024-04-13,455.17,Healthy,793
794,2025-03-17,150.58,Healthy,794
795,2023-06-05,209.09,Critical,795
796,2013-10-24,494.65,Critical,796
797,2018-08-13,97.07,Under Observation,797
798,2022-08-19,5.38,Recovering,798
799,2021-10-18,376.55,Under Observation,799
800,2025-05-28,494.63,Healthy,800
801,2024-08-05,230.23,Recovering,801
802,2011-03-05,406.47,Recovering,802
803,2024-07-09,110.34,Sick,803
804,2015-07-26,420.1,Healthy,804
805,2023-05-03,323.29,Healthy,805
806,2022-09-21,316.08,Sick,806
807,2022-04-07,282.83,Under Observation,807
808,2024-03-01,343.4,Critical,808
809,2023-10-03,128.23,Sick,809
810,2024-12-13,13.81,Recovering,810
811,2023-12-26,352.18,Healthy,811
812,2023-12-05,394.2,Under Observation,812
813,2019-05-09,368.64,Sick,813
814,2021-03-11,447.94,Critical,814
815,2020-09-26,381.79,Critical,815
816,2026-01-19,480.72,Recovering,816
817,2019-03-30,410.57,Critical,817
818,2025-12-01,280.9,Recovering,818
819,2021-06-22,434.89,Under Observation,819
820,2024-03-01,223.75,Recovering,820
821,2024-12-30,317.31,Critical,821
822,2019-02-16,343.31,Sick,822
823,2021-11-12,57.02,Critical,823
824,2021-10-12,106.54,Healthy,824
825,2023-11-22,196.75,Under Observation,825
826,2017-09-24,329.71,Critical,826
827,2021-03-27,452.49,Under Observation,827
828,2012-04-11,51.36,Critical,828
829,2025-06-11,225.02,Healthy,829
830,2024-03-25,412.61,Recovering,830
831,2025-09-21,371.93,Recovering,831
832,2022-03-13,115.15,Recovering,832
833,2023-05-25,300.93,Sick,833
834,2016-11-05,212.72,Healthy,834
835,2024-09-12,164.8,Sick,835
836,2025-10-04,316.45,Critical,836
837,2014-04-22,170.28,Healthy,837
838,2021-03-24,16.04,Under Observation,838
839,2025-12-26,384.36,Healthy,839
840,2020-11-29,163.41,Under Observation,840
841,2014-05-02,190.21,Under Observation,841
842,2025-08-25,27.12,Sick,842
843,2022-11-03,425.52,Sick,843
844,2022-09-27,174.57,Under Observation,844
845,2020-04-06,421.87,Healthy,845
846,2015-09-09,451.08,Critical,846
847,2024-02-13,310.59,Sick,847
848,2015-07-14,370.86,Under Observation,848
849,2022-12-04,295.65,Sick,849
850,2022-08-16,424.72,Critical,850
851,2024-01-07,95.62,Healthy,851
852,2024-03-09,264.53,Sick,852
853,2024-07-15,421.88,Under Observation,853
854,2018-06-07,387.69,Critical,854
855,2018-02-18,82.16,Healthy,855
856,2025-06-17,418.32,Sick,856
857,2023-05-21,112.24,Healthy,857
858,2011-07-29,269.28,Critical,858
859,2016-02-15,468.5,Sick,859
860,2024-06-26,207.35,Healthy,860
861,2024-02-03,341.35,Recovering,861
862,2017-08-05,154.68,Healthy,862
863,2024-08-13,339.77,Sick,863
864,2020-03-14,228.29,Recovering,864
865,2020-03-02,393.06,Critical,865
866,2020-02-23,191.57,Under Observation,866
867,2023-08-30,279.56,Sick,867
868,2021-08-07,279.19,Recovering,868
869,2025-07-06,216.43,Under Observation,869
870,2020-03-12,86.72,Healthy,870
871,2019-09-08,139.08,Sick,871
872,2022-09-08,456.12,Critical,872
873,2025-12-25,69.58,Sick,873
874,2020-01-25,471.03,Under Observation,874
875,2023-07-24,465.97,Under Observation,875
876,2025-06-15,352.54,Healthy,876
877,2018-06-17,206.79,Healthy,877
878,2023-06-22,464.65,Sick,878
879,2025-12-07,240.14,Healthy,879
880,2020-02-04,131.63,Sick,880
881,2013-04-28,364.94,Healthy,881
882,2023-03-14,298.98,Critical,882
883,2025-08-18,139.49,Critical,883
884,2023-03-26,462.43,Sick,884
885,2020-08-04,26.29,Critical,885
886,2023-01-02,372.49,Sick,886
887,2025-02-20,415.1,Healthy,887
888,2013-02-19,78.46,Critical,888
889,2023-04-25,42.33,Recovering,889
890,2024-07-09,106.27,Under Observation,890
891,2024-12-31,127.68,Under Observation,891
892,2024-04-28,255.73,Critical,892
893,2024-06-17,58.85,Recovering,893
894,2024-02-04,157.76,Critical,894
895,2022-08-17,217.53,Recovering,895
896,2021-02-26,236.66,Critical,896
897,2023-06-07,238.15,Critical,897
898,2025-08-04,217.25,Sick,898
899,2025-01-19,162.07,Critical,899
900,2024-12-25,468.43,Healthy,900
901,2025-12-20,212.12,Under Observation,901
902,2020-04-29,29.84,Recovering,902
903,2023-11-01,367.47,Under Observation,903
904,2015-02-14,253.37,Critical,904
905,2024-07-31,236.15,Recovering,905
906,2024-11-12,429.09,Sick,906
907,2022-01-04,397.71,Healthy,907
908,2021-07-29,447.65,Sick,908
909,2017-09-15,92.54,Recovering,909
910,2023-08-10,140.9,Sick,910
911,2014-12-15,92.01,Sick,911
912,2018-12-01,89.61,Sick,912
913,2014-09-26,321.54,Healthy,913
914,2020-12-16,469.04,Healthy,914
915,2025-08-22,84.51,Under Observation,915
916,2022-01-15,390.14,Critical,916
917,2023-04-23,298.48,Healthy,917
918,2024-01-23,280.17,Under Observation,918
919,2024-05-05,105.01,Healthy,919
920,2018-05-23,474.16,Healthy,920
921,2016-08-06,14.32,Recovering,921
922,2023-04-07,492.56,Healthy,922
923,2022-01-04,332.11,Sick,923
924,2022-09-19,162.8,Under Observation,924
925,2026-01-10,79.52,Sick,925
926,2020-12-10,412.98,Critical,926
927,2022-07-29,465.95,Sick,927
928,2025-05-16,390.72,Under Observation,928
929,2025-05-20,8.93,Healthy,929
930,2012-09-11,350.99,Healthy,930
931,2022-10-29,89.84,Critical,931
932,2021-04-26,87.1,Healthy,932
933,2024-10-10,172.36,Critical,933
934,2013-05-02,64.03,Sick,934
935,2023-01-01,447.92,Healthy,935
936,2025-02-12,180.25,Under Observation,936
937,2026-03-04,214.91,Healthy,937
938,2024-04-04,464.66,Healthy,938
939,2013-11-01,96.55,Recovering,939
940,2025-04-27,452.05,Recovering,940
941,2022-09-18,116.24,Sick,941
942,2014-07-01,202.46,Under Observation,942
943,2013-09-26,462.71,Sick,943
944,2025-05-30,204.84,Critical,944
945,2018-05-07,74.79,Healthy,945
946,2018-08-17,258.3,Under Observation,946
947,2024-12-24,496.9,Critical,947
948,2021-08-25,489.91,Critical,948
949,2025-02-17,144.1,Under Observation,949
950,2026-02-21,224.86,Healthy,950
951,2021-06-01,101.07,Recovering,951
952,2014-07-12,152.03,Healthy,952
953,2022-06-06,409.56,Healthy,953
954,2019-02-02,414.01,Recovering,954
955,2025-12-01,111.64,Critical,955
956,2026-03-01,386.82,Recovering,956
957,2020-09-28,489.07,Healthy,957
958,2025-02-05,348.0,Under Observation,958
959,2022-11-26,413.46,Healthy,959
960,2025-10-01,386.49,Under Observation,960
961,2022-08-01,212.99,Sick,961
962,2023-01-05,368.42,Healthy,962
963,2026-01-04,278.13,Critical,963
964,2020-01-09,424.15,Sick,964
965,2016-07-01,32.61,Recovering,965
966,2024-10-23,6.03,Recovering,966
967,2011-04-14,459.53,Healthy,967
968,2022-06-02,126.1,Recovering,968
969,2025-12-02,159.64,Critical,969
970,2012-10-26,189.32,Under Observation,970
971,2023-04-27,402.92,Healthy,971
972,2023-08-31,254.04,Sick,972
973,2021-08-04,173.48,Sick,973
974,2022-01-13,269.01,Sick,974
975,2025-11-07,182.87,Recovering,975
976,2022-02-13,25.85,Recovering,976
977,2022-02-22,111.69,Healthy,977
978,2025-05-04,446.31,Recovering,978
979,2025-02-17,186.52,Healthy,979
980,2023-11-22,128.54,Critical,980
981,2013-03-17,225.71,Under Observation,981
982,2025-03-05,456.72,Healthy,982
983,2020-01-19,49.32,Critical,983
984,2025-12-17,309.03,Sick,984
985,2018-01-16,66.02,Under Observation,985
986,2020-08-11,497.04,Recovering,986
987,2026-02-10,353.07,Sick,987
988,2015-03-03,267.53,Under Observation,988
989,2023-04-18,108.92,Sick,989
990,2023-12-16,146.45,Recovering,990
991,2020-05-26,94.11,Under Observation,991
992,2019-07-15,98.22,Sick,992
993,2012-02-03,191.68,Under Observation,993
994,2026-02-13,334.68,Under Observation,994
995,2013-12-21,240.27,Sick,995
996,2023-06-21,393.61,Healthy,996
997,2021-10-12,409.89,Under Observation,997
998,2021-11-28,198.86,Healthy,998
999,2022-09-03,446.99,Under Observation,999
1000,2025-01-10,468.7,Sick,1000
1001,2020-11-12,366.8,Healthy,1001
1002,2026-01-06,444.2,Under Observation,1002
1003,2016-12-18,486.16,Sick,1003
1004,2022-08-29,247.18,Under Observation,1004
1005,2023-10-02,363.55,Recovering,1005
1006,2014-02-18,453.17,Critical,1006
1007,2025-12-20,95.2,Sick,1007
1008,2022-06-06,393.91,Critical,1008
1009,2016-08-14,74.43,Critical,1009
1010,2023-02-28,19.26,Recovering,1010
1011,2024-10-04,395.99,Under Observation,1011
1012,2024-07-28,112.01,Sick,1012
1013,2020-09-18,345.01,Recovering,1013
1014,2025-06-14,159.53,Healthy,1014
1015,2025-07-29,340.77,Under Observation,1015
1016,2018-10-18,272.0,Sick,1016
1017,2023-02-22,483.06,Recovering,1017
1018,2025-06-30,159.37,Sick,1018
1019,2016-07-14,279.0,Sick,1019
1020,2024-09-23,165.5,Recovering,1020
1021,2018-02-05,158.92,Critical,1021
1022,2022-05-14,467.61,Critical,1022
1023,2020-03-21,86.57,Recovering,1023
1024,2024-03-06,343.49,Critical,1024
1025,2025-11-10,439.82,Critical,1025
1026,2019-05-03,220.67,Critical,1026
1027,2017-04-05,131.48,Recovering,1027
1028,2023-03-30,68.95,Healthy,1028
1029,2024-04-19,472.95,Critical,1029
1030,2018-11-26,393.29,Sick,1030
1031,2025-11-09,259.22,Under Observation,1031
1032,2020-06-08,467.62,Under Observation,1032
1033,2023-11-25,477.1,Sick,1033
1034,2016-11-06,491.17,Sick,1034
1035,2024-01-16,12.85,Recovering,1035
1036,2025-08-10,463.02,Sick,1036
1037,2023-05-09,418.14,Under Observation,1037
1038,2021-09-12,263.44,Sick,1038
1039,2025-05-09,331.73,Sick,1039
1040,2022-11-18,229.48,Healthy,1040
1041,2018-10-30,329.9,Healthy,1041
1042,2021-01-27,5.58,Sick,1042
1043,2025-10-04,122.33,Under Observation,1043
1044,2022-06-22,163.1,Healthy,1044
1045,2019-03-26,440.21,Under Observation,1045
1046,2021-09-27,172.22,Healthy,1046
1047,2025-12-04,440.98,Healthy,1047
1048,2025-03-16,296.51,Critical,1048
1049,2021-06-23,290.04,Recovering,1049
1050,2014-06-30,137.91,Critical,1050
1051,2025-07-13,486.38,Under Observation,1051
1052,2023-12-24,398.05,Healthy,1052
1053,2023-01-01,408.77,Under Observation,1053
1054,2023-07-29,187.68,Critical,1054
1055,2021-02-12,55.51,Under Observation,1055
1056,2015-12-02,175.75,Under Observation,1056
1057,2012-12-01,448.18,Under Observation,1057
1058,2019-11-09,410.23,Critical,1058
1059,2025-03-08,404.35,Under Observation,1059
1060,2025-01-09,193.9,Sick,1060
1061,2023-08-05,162.54,Critical,1061
1062,2023-11-28,499.72,Under Observation,1062
1063,2020-08-05,299.11,Recovering,1063
1064,2024-10-16,437.46,Healthy,1064
1065,2024-11-16,444.9,Healthy,1065
1066,2026-02-27,353.61,Sick,1066
1067,2023-06-15,107.93,Under Observation,1067
1068,2020-10-01,284.23,Under Observation,1068
1069,2023-05-30,361.17,Healthy,1069
1070,2024-12-28,247.4,Sick,1070
1071,2023-04-29,206.65,Healthy,1071
1072,2023-12-17,78.1,Healthy,1072
1073,2025-04-06,357.36,Recovering,1073
1074,2021-01-23,125.97,Sick,1074
1075,2024-12-29,376.73,Sick,1075
1076,2025-04-18,248.61,Recovering,1076
1077,2016-04-14,215.95,Under Observation,1077
1078,2024-05-21,222.1,Healthy,1078
1079,2024-11-09,291.36,Under Observation,1079
1080,2025-01-13,33.19,Under Observation,1080
1081,2026-01-17,280.38,Sick,1081
1082,2024-02-13,457.26,Critical,1082
1083,2025-03-17,479.73,Recovering,1083
1084,2017-05-15,295.33,Healthy,1084
1085,2019-05-13,102.27,Healthy,1085
1086,2024-04-23,276.6,Sick,1086
1087,2024-12-22,91.04,Under Observation,1087
1088,2015-05-25,317.93,Sick,1088
1089,2025-06-26,433.44,Sick,1089
1090,2013-03-28,238.11,Healthy,1090
1091,2024-09-21,73.56,Recovering,1091
1092,2022-05-17,74.58,Recovering,1092
1093,2025-03-29,242.36,Recovering,1093
1094,2021-01-20,94.03,Sick,1094
1095,2020-03-02,405.18,Under Observation,1095
1096,2017-04-21,448.34,Under Observation,1096
1097,2024-03-15,364.47,Recovering,1097
1098,2016-04-25,335.43,Recovering,1098
1099,2026-02-08,433.89,Recovering,1099
1100,2024-12-12,247.17,Critical,1100
1101,2026-01-08,412.44,Recovering,1101
1102,2024-02-23,491.44,Critical,1102
1103,2015-07-17,256.3,Recovering,1103
1104,2024-12-06,427.68,Recovering,1104
1105,2025-10-18,489.2,Healthy,1105
1106,2025-04-26,293.33,Critical,1106
1107,2019-11-18,142.21,Sick,1107
1108,2022-04-22,49.44,Recovering,1108
1109,2018-09-07,291.02,Sick,1109
1110,2026-02-18,25.95,Recovering,1110
1111,2022-08-29,65.23,Sick,1111
1112,2023-09-09,312.83,Recovering,1112
1113,2014-02-27,386.06,Healthy,1113
1114,2021-01-04,374.61,Recovering,1114
1115,2017-04-01,488.76,Critical,1115
1116,2025-12-27,78.53,Critical,1116
1117,2022-04-20,195.05,Recovering,1117
1118,2024-05-05,251.39,Healthy,1118
1119,2022-03-21,414.23,Under Observation,1119
1120,2017-10-18,371.31,Sick,1120
1121,2020-04-11,36.16,Sick,1121
1122,2022-12-23,21.63,Under Observation,1122
1123,2012-11-11,30.71,Recovering,1123
1124,2019-03-01,395.54,Under Observation,1124
1125,2012-10-20,178.12,Healthy,1125
1126,2024-04-27,389.15,Under Observation,1126
1127,2024-09-05,475.23,Sick,1127
1128,2021-09-20,321.46,Recovering,1128
1129,2018-03-31,146.16,Critical,1129
1130,2026-01-19,478.81,Sick,1130
1131,2022-11-02,110.52,Under Observation,1131
1132,2021-09-25,142.11,Sick,1132
1133,2020-06-09,26.73,Recovering,1133
1134,2023-03-19,394.09,Healthy,1134
1135,2025-09-09,442.1,Sick,1135
1136,2021-06-26,260.1,Healthy,1136
1137,2023-07-08,418.66,Under Observation,1137
1138,2022-09-18,231.44,Healthy,1138
1139,2021-10-28,467.42,Critical,1139
1140,2023-01-28,102.18,Critical,1140
1141,2020-10-31,286.44,Sick,1141
1142,2021-12-25,432.79,Recovering,1142
1143,2015-09-17,258.34,Under Observation,1143
1144,2024-05-08,405.83,Critical,1144
1145,2022-01-28,32.97,Healthy,1145
1146,2024-01-03,83.42,Recovering,1146
1147,2025-11-13,105.75,Healthy,1147
1148,2012-10-17,23.7,Healthy,1148
1149,2017-08-21,473.69,Healthy,1149
1150,2015-11-11,163.33,Healthy,1150
1151,2016-06-25,311.94,Critical,1151
1152,2014-11-06,306.11,Recovering,1152
1153,2015-09-12,158.74,Healthy,1153
1154,2021-08-30,403.18,Critical,1154
1155,2025-08-03,196.29,Healthy,1155
1156,2018-03-24,99.24,Recovering,1156
1157,2023-12-11,249.4,Recovering,1157
1158,2016-01-04,239.44,Healthy,1158
1159,2019-01-08,404.9,Critical,1159
1160,2018-11-04,18.08,Under Observation,1160
1161,2024-05-02,340.06,Under Observation,1161
1162,2017-08-05,364.01,Sick,1162
1163,2013-07-19,46.53,Critical,1163
1164,2023-08-25,411.44,Recovering,1164
1165,2024-03-13,43.18,Critical,1165
1166,2021-05-29,309.42,Critical,1166
1167,2023-04-17,15.6,Healthy,1167
1168,2021-01-07,492.54,Healthy,1168
1169,2018-07-23,421.58,Under Observation,1169
1170,2020-10-13,141.94,Critical,1170
1171,2023-04-07,78.36,Healthy,1171
1172,2017-01-03,29.0,Sick,1172
1173,2026-01-01,226.71,Sick,1173
1174,2018-06-25,311.84,Recovering,1174
1175,2021-08-12,319.02,Under Observation,1175
1176,2023-03-16,256.55,Healthy,1176
1177,2026-01-21,399.76,Sick,1177
1178,2020-06-10,295.23,Sick,1178
1179,2014-09-12,200.28,Healthy,1179
1180,2025-08-13,327.23,Healthy,1180
1181,2024-11-02,198.54,Under Observation,1181
1182,2019-07-20,90.36,Healthy,1182
1183,2023-06-04,168.11,Healthy,1183
1184,2015-06-19,439.17,Healthy,1184
1185,2022-12-14,67.01,Critical,1185
1186,2018-09-19,457.3,Critical,1186
1187,2022-02-02,73.15,Sick,1187
1188,2024-07-05,414.74,Healthy,1188
1189,2021-12-26,399.06,Healthy,1189
1190,2021-11-13,386.77,Healthy,1190
1191,2025-11-25,165.13,Sick,1191
1192,2022-05-02,189.09,Sick,1192
1193,2025-02-09,334.39,Under Observation,1193
1194,2023-07-08,229.8,Critical,1194
1195,2017-08-28,442.65,Critical,1195
1196,2015-01-21,349.51,Healthy,1196
1197,2017-03-15,486.65,Recovering,1197
1198,2025-09-17,240.36,Critical,1198
1199,2023-10-23,326.11,Sick,1199
1200,2023-04-01,406.25,Under Observation,1200
1201,2024-03-06,282.79,Healthy,1201
1202,2022-06-21,473.26,Recovering,1202
1203,2023-10-16,447.06,Under Observation,1203
1204,2024-04-14,211.33,Healthy,1204
1205,2023-08-05,108.58,Healthy,1205
1206,2016-01-31,332.39,Under Observation,1206
1207,2024-01-07,62.33,Under Observation,1207
1208,2021-03-01,411.96,Sick,1208
1209,2024-11-23,228.05,Healthy,1209
1210,2024-12-09,216.69,Recovering,1210
1211,2018-12-12,86.43,Healthy,1211
1212,2023-08-13,259.73,Recovering,1212
1213,2025-07-19,242.45,Critical,1213
1214,2023-11-23,127.45,Sick,1214
1215,2025-09-23,53.6,Healthy,1215
1216,2025-06-13,76.5,Critical,1216
1217,2020-08-18,266.65,Under Observation,1217
1218,2023-03-07,164.68,Under Observation,1218
1219,2023-08-30,460.56,Under Observation,1219
1220,2019-02-24,37.43,Recovering,1220
1221,2026-02-08,12.49,Critical,1221
1222,2023-11-25,441.94,Sick,1222
1223,2022-09-25,56.48,Under Observation,1223
1224,2025-11-10,369.44,Sick,1224
1225,2022-08-17,490.06,Critical,1225
1226,2024-03-07,413.04,Under Observation,1226
1227,2022-05-04,348.88,Recovering,1227
1228,2024-09-07,353.17,Under Observation,1228
1229,2024-12-01,480.65,Recovering,1229
1230,2015-02-12,447.91,Sick,1230
1231,2015-09-22,479.78,Healthy,1231
1232,2026-01-18,19.22,Critical,1232
1233,2017-09-19,111.92,Under Observation,1233
1234,2025-07-30,483.06,Sick,1234
1235,2023-07-19,420.95,Healthy,1235
1236,2018-09-01,393.13,Recovering,1236
1237,2017-06-17,111.86,Critical,1237
1238,2023-10-22,291.62,Under Observation,1238
1239,2024-05-28,423.56,Sick,1239
1240,2019-08-07,280.36,Critical,1240
1241,2020-03-01,208.14,Sick,1241
1242,2021-08-25,114.9,Recovering,1242
