AnimalID,Name,DateOfBirth,Gender,HabitatID,SpeciesID,DietPlanID
580,Animal_580,2013-09-13,Male,367,258,439
581,Animal_581,2022-11-17,Female,90,153,429
582,Animal_582,2019-07-16,Male,497,285,170
583,Animal_583,2010-03-25,Female,464,178,138
584,Animal_584,2020-09-08,Female,481,160,224
585,Animal_585,2023-05-11,Female,29,48,406
586,Animal_586,2014-06-15,Female,101,71,255
587,Animal_587,2020-11-06,Male,359,187,282
588,Animal_588,2012-10-05,Male,491,65,89
589,Animal_589,2022-10-11,Female,212,311,91
590,Animal_590,2012-09-29,Female,158,179,385
591,Animal_591,2011-08-23,Male,318,184,204
592,Animal_592,2015-01-28,Female,359,245,79
593,Animal_593,2011-05-18,Male,97,175,92
594,Animal_594,2015-10-02,Female,343,400,14
595,Animal_595,2017-03-19,Female,424,109,247
596,Animal_596,2014-11-12,Female,210,488,187
597,Animal_597,2015-07-24,Female,318,190,254
598,Animal_598,2022-05-10,Male,139,405,3
599,Animal_599,2016-08-19,Female,15,206,55
600,Animal_600,2020-01-01,Male,302,452,393
601,Animal_601,2017-11-20,Male,110,153,118
602,Animal_602,2024-03-13,Female,135,81,496
603,Animal_603,2011-04-27,Male,390,254,130
604,Animal_604,2024-06-01,Female,176,267,309
605,Animal_605,2010-07-07,Male,26,466,87
606,Animal_606,2017-07-03,Male,14,79,38
607,Animal_607,2010-09-20,Male,225,218,475
608,Animal_608,2024-08-10,Female,70,31,433
609,Animal_609,2013-01-08,Female,381,281,134
610,Animal_610,2019-01-25,Male,263,220,473
611,Animal_611,2014-05-16,Female,181,365,107
612,Animal_612,2017-06-24,Female,375,266,62
613,Animal_613,2024-12-09,Male,288,414,393
614,Animal_614,2020-11-22,Male,134,451,469
615,Animal_615,2013-12-06,Male,264,226,320
616,Animal_616,2010-05-13,Male,185,48,149
617,Animal_617,2010-01-18,Female,408,462,318
618,Animal_618,2010-04-26,Female,43,291,322
619,Animal_619,2015-09-07,Male,101,153,276
620,Animal_620,2013-05-21,Male,139,324,325
621,Animal_621,2014-05-18,Male,194,1,383
622,Animal_622,2016-05-27,Female,488,498,407
623,Animal_623,2020-04-02,Male,394,91,108
624,Animal_624,2022-11-29,Male,388,263,461
625,Animal_625,2022-10-22,Male,257,440,259
626,Animal_626,2023-11-16,Male,391,212,210
627,Animal_627,2019-07-20,Female,51,331,89
628,Animal_628,2018-05-19,Male,349,494,390
629,Animal_629,2015-12-20,Female,105,223,360
630,Animal_630,2015-06-20,Male,190,125,116
631,Animal_631,2017-11-20,Female,196,102,63
632,Animal_632,2019-01-02,Male,209,343,424
633,Animal_633,2011-05-17,Female,484,283,467
634,Animal_634,2019-05-06,Male,432,289,231
635,Animal_635,2012-12-10,Male,153,459,442
636,Animal_636,2012-01-17,Female,146,81,86
637,Animal_637,2020-03-13,Male,128,58,30
638,Animal_638,2020-03-10,Male,120,157,222
639,Animal_639,2017-03-25,Female,324,145,351
640,Animal_640,2010-08-05,Female,221,64,73
641,Animal_641,2018-01-17,Male,388,98,402
642,Animal_642,2012-07-18,Male,461,150,291
643,Animal_643,2024-12-02,Female,60,396,56
644,Animal_644,2019-03-02,Female,366,123,315
645,Animal_645,2018-09-15,Female,412,212,41
646,Animal_646,2014-05-31,Female,136,212,374
647,Animal_647,2022-07-26,Female,194,267,384
648,Animal_648,2022-08-03,Female,211,409,336
649,Animal_649,2022-06-09,Male,310,391,358
650,Animal_650,2023-11-29,Female,384,427,44
651,Animal_651,2013-04-02,Female,35,54,137
652,Animal_652,2022-05-31,Male,12,493,500
653,Animal_653,2020-12-09,Female,96,189,201
654,Animal_654,2022-11-17,Female,250,217,297
655,Animal_655,2012-12-10,Female,388,213,391
656,Animal_656,2010-02-09,Female,201,61,495
657,Animal_657,2020-11-14,Male,490,75,354
658,Animal_658,2018-04-15,Male,67,196,301
659,Animal_659,2016-12-15,Female,320,445,125
660,Animal_660,2019-11-28,Female,316,497,49
661,Animal_661,2010-01-12,Female,239,71,401
662,Animal_662,2011-01-14,Male,17,45,246
663,Animal_663,2024-06-26,Female,123,489,450
664,Animal_664,2018-06-11,Female,74,338,287
665,Animal_665,2021-03-19,Female,408,477,352
666,Animal_666,2011-02-12,Female,181,224,358
667,Animal_667,2011-12-06,Male,389,238,193
668,Animal_668,2018-08-22,Male,441,475,235
669,Animal_669,2023-12-11,Male,155,435,2
670,Animal_670,2023-10-04,Male,233,343,233
671,Animal_671,2015-05-28,Female,258,202,249
672,Animal_672,2014-07-18,Female,469,21,200
673,Animal_673,2013-12-07,Female,490,231,344
674,Animal_674,2019-09-27,Female,394,207,102
675,Animal_675,2024-04-01,Female,279,348,103
676,Animal_676,2021-10-17,Female,291,221,394
677,Animal_677,2019-06-12,Female,464,417,121
678,Animal_678,2020-04-16,Male,282,174,169
679,Animal_679,2020-03-19,Female,165,231,418
680,Animal_680,2023-09-07,Male,429,135,5
681,Animal_681,2017-12-14,Male,104,135,342
682,Animal_682,2012-11-01,Female,339,209,225
683,Animal_683,2016-03-21,Female,264,150,409
684,Animal_684,2012-09-08,Male,10,36,17
685,Animal_685,2016-06-28,Male,86,480,316
686,Animal_686,2023-08-27,Male,99,359,180
687,Animal_687,2020-12-18,Female,448,393,130
688,Animal_688,2014-05-06,Female,215,327,340
689,Animal_689,2011-09-14,Male,105,416,378
690,Animal_690,2022-11-06,Female,229,421,475
691,Animal_691,2010-09-11,Female,47,150,421
692,Animal_692,2021-02-23,Male,482,279,466
693,Animal_693,2014-06-27,Male,136,24,431
694,Animal_694,2017-04-29,Female,290,253,166
695,Animal_695,2014-12-01,Male,74,117,160
696,Animal_696,2020-08-12,Female,111,78,61
697,Animal_697,2013-03-29,Male,371,292,352
698,Animal_698,2015-12-18,Female,146,315,107
699,Animal_699,2013-06-27,Female,250,466,95
700,Animal_700,2021-06-06,Male,111,337,295
701,Animal_701,2014-12-28,Male,436,77,210
702,Animal_702,2020-06-06,Female,180,174,464
703,Animal_703,2018-01-11,Female,18,367,293
704,Animal_704,2023-11-18,Female,215,290,253
705,Animal_705,2012-12-29,Male,214,240,137
706,Animal_706,2023-10-20,Female,406,20,79
707,Animal_707,2017-04-16,Male,271,345,55
708,Animal_708,2017-03-06,Female,425,391,31
709,Animal_709,2012-04-04,Male,200,318,149
710,Animal_710,2020-08-12,Female,48,400,250
711,Animal_711,2013-08-19,Female,397,305,239
712,Animal_712,2014-02-20,Female,257,219,114
713,Animal_713,2015-04-20,Female,336,490,456
714,Animal_714,2020-02-13,Male,424,87,461
715,Animal_715,2019-12-25,Female,198,290,56
716,Animal_716,2021-11-07,Female,306,360,307
717,Animal_717,2011-11-18,Male,6,233,3
718,Animal_718,2015-07-24,Female,49,255,426
719,Animal_719,2019-12-20,Female,297,134,133
720,Animal_720,2015-05-20,Male,315,330,342
721,Animal_721,2023-01-12,Male,434,381,136
722,Animal_722,2023-08-21,Female,278,489,51
723,Animal_723,2019-09-21,Male,475,498,348
724,Animal_724,2016-09-05,Female,489,1,113
725,Animal_725,2011-09-12,Male,310,458,431
726,Animal_726,2020-08-17,Male,440,131,44
727,Animal_727,2011-08-29,Male,384,209,258
728,Animal_728,2015-12-11,Female,452,423,431
729,Animal_729,2022-05-25,Male,202,27,431
730,Animal_730,2020-03-24,Male,142,372,274
731,Animal_731,2012-03-31,Male,248,348,474
732,Animal_732,2021-08-09,Female,1,40,440
733,Animal_733,2012-06-03,Male,324,88,36
734,Animal_734,2012-03-24,Female,303,184,357
735,Animal_735,2017-02-03,Male,291,318,108
736,Animal_736,2013-08-06,Male,420,322,142
737,Animal_737,2022-06-10,Male,73,87,216
738,Animal_738,2017-07-03,Male,490,228,120
739,Animal_739,2021-05-01,Female,372,89,291
740,Animal_740,2020-03-04,Male,323,15,57
741,Animal_741,2016-03-03,Male,6,406,231
742,Animal_742,2022-01-07,Female,480,364,428
743,Animal_743,2015-10-23,Female,245,494,103
744,Animal_744,2013-06-18,Female,161,431,50
745,Animal_745,2010-09-15,Female,238,108,234
746,Animal_746,2013-07-08,Male,46,74,239
747,Animal_747,2024-06-29,Female,232,56,486
748,Animal_748,2011-09-21,Male,418,28,300
749,Animal_749,2021-12-30,Male,148,443,282
750,Animal_750,2023-12-14,Male,451,327,298
751,Animal_751,2016-11-30,Male,105,438,293
752,Animal_752,2020-12-17,Male,173,371,298
753,Animal_753,2020-09-29,Female,73,292,406
754,Animal_754,2023-03-16,Male,481,325,430
755,Animal_755,2024-11-10,Male,197,6,140
756,Animal_756,2016-01-04,Female,8,118,107
757,Animal_757,2011-07-13,Male,127,58,209
758,Animal_758,2010-05-24,Male,118,381,102
759,Animal_759,2017-08-12,Male,119,449,160
760,Animal_760,2015-03-30,Male,429,149,146
761,Animal_761,2013-04-10,Male,228,380,360
762,Animal_762,2018-11-03,Female,313,341,468
763,Animal_763,2013-01-15,Male,354,168,386
764,Animal_764,2013-02-11,Male,239,414,326
765,Animal_765,2012-10-19,Male,359,438,287
766,Animal_766,2018-08-21,Female,188,328,338
767,Animal_767,2021-05-09,Female,429,187,287
768,Animal_768,2018-04-22,Male,117,82,261
769,Animal_769,2010-04-12,Female,81,244,267
770,Animal_770,2019-07-26,Female,407,138,18
771,Animal_771,2019-09-05,Female,277,459,368
772,Animal_772,2011-08-20,Female,388,47,344
773,Animal_773,2010-11-08,Female,90,23,100
774,Animal_774,2022-10-18,Male,240,334,437
775,Animal_775,2020-07-21,Female,407,218,495
776,Animal_776,2014-10-19,Male,337,87,489
777,Animal_777,2020-05-14,Female,63,11,460
778,Animal_778,2012-01-08,Female,431,338,154
779,Animal_779,2012-03-09,Male,19,10,162
780,Animal_780,2011-02-20,Male,78,264,149
781,Animal_781,2013-08-23,Male,253,475,365
782,Animal_782,2017-08-03,Male,4,240,8
783,Animal_783,2019-10-14,Male,456,216,152
784,Animal_784,2013-05-11,Female,152,24,387
785,Animal_785,2019-01-22,Male,440,499,289
786,Animal_786,2016-06-10,Female,197,314,271
787,Animal_787,2015-11-16,Female,171,244,18
788,Animal_788,2016-02-20,Female,88,116,362
789,Animal_789,2024-05-03,Male,3,42,365
790,Animal_790,2021-07-28,Female,353,195,232
791,Animal_791,2010-03-17,Male,264,71,71
792,Animal_792,2017-06-22,Female,335,340,206
793,Animal_793,2024-02-26,Male,331,359,92
794,Animal_794,2011-01-17,Male,236,58,356
795,Animal_795,2021-03-27,Female,470,316,272
796,Animal_796,2011-04-17,Female,400,49,239
797,Animal_797,2013-07-07,Female,372,434,215
798,Animal_798,2019-03-04,Male,129,434,463
799,Animal_799,2019-02-09,Male,69,261,142
800,Animal_800,2020-08-27,Male,388,236,492
801,Animal_801,2018-11-20,Male,25,127,477
802,Animal_802,2010-02-01,Male,423,93,327
803,Animal_803,2020-11-18,Male,189,166,404
804,Animal_804,2016-06-04,Male,361,104,500
805,Animal_805,2016-07-10,Male,148,344,204
806,Animal_806,2010-04-16,Female,489,496,140
807,Animal_807,2021-02-07,Female,316,426,405
808,Animal_808,2011-10-25,Male,9,187,241
809,Animal_809,2020-07-23,Female,356,492,260
810,Animal_810,2024-06-23,Male,181,490,96
811,Animal_811,2024-03-31,Male,90,427,147
812,Animal_812,2018-09-09,Female,421,337,168
813,Animal_813,2024-02-29,Female,24,22,293
814,Animal_814,2016-05-30,Female,236,76,18
815,Animal_815,2023-06-26,Female,414,359,316
816,Animal_816,2018-01-10,Male,202,57,356
817,Animal_817,2022-08-31,Female,218,438,483
818,Animal_818,2016-04-23,Female,490,219,373
819,Animal_819,2014-09-09,Female,258,262,426
820,Animal_820,2011-06-12,Female,435,220,158
821,Animal_821,2011-05-05,Male,149,468,155
822,Animal_822,2014-01-09,Female,446,490,454
823,Animal_823,2024-04-16,Female,283,307,327
824,Animal_824,2013-03-15,Female,225,43,427
825,Animal_825,2014-06-24,Male,413,138,55
826,Animal_826,2014-09-09,Female,179,43,165
827,Animal_827,2015-04-10,Female,471,141,406
828,Animal_828,2018-10-17,Female,90,147,419
829,Animal_829,2020-09-16,Male,18,57,481
830,Animal_830,2019-11-08,Male,390,499,290
831,Animal_831,2019-08-05,Female,322,160,164
832,Animal_832,2022-02-14,Male,346,273,459
833,Animal_833,2019-11-25,Male,156,259,377
834,Animal_834,2014-01-30,Female,212,60,304
835,Animal_835,2023-06-22,Female,193,243,469
836,Animal_836,2015-02-15,Male,381,420,493
837,Animal_837,2024-05-11,Female,77,35,56
838,Animal_838,2011-09-24,Female,313,240,324
839,Animal_839,2018-08-06,Female,452,320,262
840,Animal_840,2022-07-10,Female,147,175,322
841,Animal_841,2011-02-20,Female,256,105,2
842,Animal_842,2020-12-06,Male,290,47,431
843,Animal_843,2013-01-21,Female,226,425,147
844,Animal_844,2014-10-26,Male,125,386,242
845,Animal_845,2012-02-24,Female,26,430,478
846,Animal_846,2019-01-27,Male,150,366,85
847,Animal_847,2024-11-19,Female,206,148,168
848,Animal_848,2016-03-21,Male,6,140,389
849,Animal_849,2018-07-20,Female,353,235,57
850,Animal_850,2019-09-23,Male,326,18,389
851,Animal_851,2015-05-25,Male,253,166,402
852,Animal_852,2018-05-07,Female,206,467,237
853,Animal_853,2013-02-23,Male,330,368,40
854,Animal_854,2016-12-14,Male,248,324,25
855,Animal_855,2018-01-17,Male,402,33,164
856,Animal_856,2019-05-06,Female,168,3,144
857,Animal_857,2020-09-12,Female,496,98,280
858,Animal_858,2018-03-14,Male,414,29,151
859,Animal_859,2017-11-14,Female,207,321,124
860,Animal_860,2012-11-21,Female,284,58,124
861,Animal_861,2016-02-23,Female,183,498,423
862,Animal_862,2011-03-26,Female,243,267,462
863,Animal_863,2015-03-22,Female,126,45,165
864,Animal_864,2013-12-16,Male,383,25,120
865,Animal_865,2022-07-07,Female,441,489,492
866,Animal_866,2013-01-13,Male,209,186,224
867,Animal_867,2014-06-23,Male,197,456,274
868,Animal_868,2022-10-24,Male,42,428,453
869,Animal_869,2017-01-17,Male,382,183,335
870,Animal_870,2016-10-13,Female,24,43,275
871,Animal_871,2016-06-14,Male,426,42,258
872,Animal_872,2017-04-28,Male,159,254,254
873,Animal_873,2022-03-13,Male,368,178,304
874,Animal_874,2010-09-03,Male,162,401,185
875,Animal_875,2013-12-31,Female,28,83,156
876,Animal_876,2022-12-20,Male,266,210,69
877,Animal_877,2015-06-18,Female,23,403,191
878,Animal_878,2019-08-27,Female,61,431,65
879,Animal_879,2018-06-27,Female,150,355,489
880,Animal_880,2017-06-12,Female,482,278,498
881,Animal_881,2020-10-21,Male,202,237,242
882,Animal_882,2019-09-10,Male,418,411,443
883,Animal_883,2015-08-02,Male,109,129,257
884,Animal_884,2024-11-20,Female,11,418,437
885,Animal_885,2022-06-08,Female,395,167,233
886,Animal_886,2020-07-07,Male,433,451,132
887,Animal_887,2012-12-15,Male,392,125,471
888,Animal_888,2011-03-10,Male,411,178,375
889,Animal_889,2018-11-25,Male,498,447,430
890,Animal_890,2023-11-19,Male,211,418,25
891,Animal_891,2017-04-24,Male,277,89,462
892,Animal_892,2018-02-11,Male,274,297,390
893,Animal_893,2022-11-27,Male,124,146,312
894,Animal_894,2014-07-07,Female,188,292,249
895,Animal_895,2019-07-07,Male,266,220,5
896,Animal_896,2012-10-28,Female,26,297,366
897,Animal_897,2018-07-16,Female,70,25,101
898,Animal_898,2017-02-28,Male,335,242,494
899,Animal_899,2017-04-24,Female,352,358,132
900,Animal_900,2014-05-16,Male,464,282,188
901,Animal_901,2020-06-14,Male,363,52,151
902,Animal_902,2019-11-28,Male,453,95,482
903,Animal_903,2015-06-01,Male,284,413,40
904,Animal_904,2021-02-28,Female,422,242,289
905,Animal_905,2013-06-25,Female,352,46,242
906,Animal_906,2024-06-25,Male,259,345,264
907,Animal_907,2021-10-04,Male,75,305,156
908,Animal_908,2017-06-12,Female,331,216,72
909,Animal_909,2017-01-22,Female,315,35,60
910,Animal_910,2013-10-24,Female,234,197,405
911,Animal_911,2020-01-07,Male,434,499,353
912,Animal_912,2016-04-27,Male,194,119,32
913,Animal_913,2010-04-26,Female,474,122,243
914,Animal_914,2012-05-21,Female,156,140,424
915,Animal_915,2019-07-27,Female,216,39,261
916,Animal_916,2023-10-16,Female,253,95,37
917,Animal_917,2016-12-18,Female,47,119,176
918,Animal_918,2011-10-06,Female,79,219,302
919,Animal_919,2018-11-25,Male,44,8,392
920,Animal_920,2012-07-23,Female,206,497,370
921,Animal_921,2017-01-30,Male,88,295,391
922,Animal_922,2020-05-29,Female,279,140,160
923,Animal_923,2014-11-06,Female,305,479,457
924,Animal_924,2018-08-16,Female,67,254,289
925,Animal_925,2022-09-18,Male,15,331,447
926,Animal_926,2017-11-07,Male,372,14,491
927,Animal_927,2021-10-17,Male,339,361,280
928,Animal_928,2022-03-28,Female,276,248,299
929,Animal_929,2021-10-17,Male,363,303,366
930,Animal_930,2024-08-06,Male,48,176,39
931,Animal_931,2015-10-02,Male,361,424,460
932,Animal_932,2015-08-12,Male,345,182,287
933,Animal_933,2013-05-20,Male,391,40,375
934,Animal_934,2020-11-04,Male,154,82,183
935,Animal_935,2023-04-25,Female,17,256,223
936,Animal_936,2018-03-19,Female,431,163,201
937,Animal_937,2017-02-09,Male,489,471,207
938,Animal_938,2016-11-29,Female,198,285,190
939,Animal_939,2014-10-11,Male,101,222,399
940,Animal_940,2018-02-26,Female,239,168,116
941,Animal_941,2016-12-20,Male,18,400,288
942,Animal_942,2019-08-24,Male,430,136,167
943,Animal_943,2022-04-23,Male,319,43,440
944,Animal_944,2012-11-12,Female,195,289,168
945,Animal_945,2017-01-27,Male,102,113,459
946,Animal_946,2014-08-13,Male,319,345,36
947,Animal_947,2018-05-14,Male,280,85,123
948,Animal_948,2016-12-27,Female,270,60,391
949,Animal_949,2010-11-02,Female,242,1,156
950,Animal_950,2010-07-15,Male,142,113,86
951,Animal_951,2014-12-07,Male,338,220,280
952,Animal_952,2012-10-10,Female,289,128,132
953,Animal_953,2015-06-12,Female,335,355,118
954,Animal_954,2019-05-20,Female,171,267,11
955,Animal_955,2019-09-09,Female,300,196,313
956,Animal_956,2023-05-25,Female,233,367,271
957,Animal_957,2016-06-15,Male,122,195,351
958,Animal_958,2010-08-07,Male,154,282,228
959,Animal_959,2012-01-26,Female,55,144,274
960,Animal_960,2014-06-22,Female,62,479,278
961,Animal_961,2021-02-24,Male,239,482,261
962,Animal_962,2023-07-03,Male,169,306,500
963,Animal_963,2011-11-28,Male,382,22,480
964,Animal_964,2022-11-01,Male,95,125,289
965,Animal_965,2023-12-16,Female,304,360,138
966,Animal_966,2013-04-30,Female,144,477,493
967,Animal_967,2014-12-02,Female,55,470,263
968,Animal_968,2016-09-19,Male,396,449,151
969,Animal_969,2010-09-27,Female,198,455,469
970,Animal_970,2019-01-01,Male,232,170,7
971,Animal_971,2011-09-29,Female,192,95,173
972,Animal_972,2016-04-23,Male,139,350,253
973,Animal_973,2019-04-26,Male,375,322,349
974,Animal_974,2013-04-27,Female,101,484,151
975,Animal_975,2022-01-08,Female,464,254,71
976,Animal_976,2022-06-16,Female,489,201,36
977,Animal_977,2016-03-16,Female,50,422,274
978,Animal_978,2024-04-13,Female,324,451,226
979,Animal_979,2012-12-12,Male,462,344,344
980,Animal_980,2014-06-01,Male,45,14,183
981,Animal_981,2021-11-26,Female,444,454,237
982,Animal_982,2024-06-04,Male,334,339,341
983,Animal_983,2017-10-13,Male,252,255,436
984,Animal_984,2013-07-17,Female,41,405,175
985,Animal_985,2011-01-12,Male,207,11,326
986,Animal_986,2019-06-07,Female,58,272,426
987,Animal_987,2018-01-29,Female,71,237,451
988,Animal_988,2018-05-16,Male,476,167,344
989,Animal_989,2017-11-29,Female,185,103,323
990,Animal_990,2023-06-04,Male,2,312,334
991,Animal_991,2011-12-19,Female,122,91,302
992,Animal_992,2018-09-24,Female,295,83,140
993,Animal_993,2012-09-20,Male,268,307,20
994,Animal_994,2012-08-23,Female,365,99,294
995,Animal_995,2011-05-12,Male,432,179,175
996,Animal_996,2021-09-09,Female,341,212,311
997,Animal_997,2018-08-21,Male,149,432,52
998,Animal_998,2017-02-09,Male,63,169,391
999,Animal_999,2010-03-15,Female,458,88,56
1000,Animal_1000,2012-07-15,Male,98,329,322
1001,Animal_1001,2024-07-26,Female,197,66,416
1002,Animal_1002,2021-01-27,Female,188,304,139
1003,Animal_1003,2019-07-17,Female,133,67,462
1004,Animal_1004,2020-05-13,Female,248,37,36
1005,Animal_1005,2024-02-11,Female,92,8,99
1006,Animal_1006,2021-02-14,Male,20,300,128
1007,Animal_1007,2020-12-17,Male,80,184,193
1008,Animal_1008,2019-08-07,Female,284,134,132
1009,Animal_1009,2020-11-13,Female,215,170,367
1010,Animal_1010,2024-03-16,Female,25,164,288
1011,Animal_1011,2013-05-25,Female,258,471,73
1012,Animal_1012,2011-11-03,Female,11,157,481
1013,Animal_1013,2019-09-24,Female,470,442,292
1014,Animal_1014,2013-09-23,Female,307,418,434
1015,Animal_1015,2020-07-11,Male,425,341,281
1016,Animal_1016,2012-11-20,Male,495,293,343
1017,Animal_1017,2011-09-01,Female,124,472,29
1018,Animal_1018,2016-12-28,Male,492,421,465
1019,Animal_1019,2013-09-19,Male,36,254,487
1020,Animal_1020,2018-10-28,Female,7,238,343
1021,Animal_1021,2020-06-22,Male,206,66,147
1022,Animal_1022,2022-04-27,Male,431,499,435
1023,Animal_1023,2012-08-01,Male,282,178,294
1024,Animal_1024,2024-12-19,Male,177,70,281
1025,Animal_1025,2018-05-13,Female,205,18,391
1026,Animal_1026,2014-03-11,Male,418,498,247
1027,Animal_1027,2013-03-20,Male,42,134,404
1028,Animal_1028,2017-06-12,Female,67,40,333
1029,Animal_1029,2013-09-10,Male,389,262,194
1030,Animal_1030,2020-12-02,Female,276,272,206
1031,Animal_1031,2024-01-13,Female,226,180,451
1032,Animal_1032,2019-01-10,Female,288,421,19
1033,Animal_1033,2017-03-18,Male,245,92,238
1034,Animal_1034,2024-02-21,Male,238,44,142
1035,Animal_1035,2022-11-06,Male,57,269,241
1036,Animal_1036,2010-08-19,Male,184,308,8
1037,Animal_1037,2016-05-26,Male,66,385,322
1038,Animal_1038,2021-06-06,Female,260,370,339
1039,Animal_1039,2011-08-21,Female,177,229,488
1040,Animal_1040,2016-03-19,Female,385,181,31
